uid,title,slug,simple-date,filename,date,worktype,categories,image-url,item-url,episode-title,episode-url
item117,Lincoln: The Biography of a Writer,lincoln-the-biography-of-a-writer,2016-05-11,2016-05-11-lincoln-the-biography-of-a-writer,2016-05-11 01:01:01,"""Development""",book,"51DgSXE9h%2BL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FLincoln-Biography-Writer-Fred-Kaplan%2Fdp%2F0060773367,"The Psychedelic Explorer’s Guide – Risks, Micro-Dosing, Ibogaine, and More",http://fourhourworkweek.com/2015/03/21/james-fadiman/
item118,Losing My Virginity: How I Survived,losing-my-virginity-how-i-survived,2016-05-10,2016-05-10-losing-my-virginity-how-i-survived,2016-05-10 01:01:01,"""Development""",book,"51SxyEnz31L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FLosing-My-Virginity-Survived-Business%2Fdp%2F0307720748%2F,"The Tim Ferriss Show, Episode 18: James Altucher on How to Say “No”, Fail Better, and Build Businesses",http://fourhourworkweek.com/2014/07/11/james-altucher/
item119,Love in the Time of Cholera,love-in-the-time-of-cholera,2016-05-09,2016-05-09-love-in-the-time-of-cholera,2016-05-09 01:01:01,"""Development""",book,51%2B9igh05sL._SY445_QL70_.jpg,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FLove-Time-Cholera-Marquez-2014-ebook%2Fdp%2FB00NKDOZNM%2F,"Bryan Callen on Eating Corgis (Yes, The Dogs) and Improving Creativity",http://fourhourworkweek.com/2014/12/01/bryan-callen/
item121,Lying – by Sam Harris,lying-by-sam-harris,2016-05-08,2016-05-08-lying-by-sam-harris,2016-05-08 01:01:01,"""Development""",book,"31E4K3Es0iL._SY291_BO1,204,203,200_QL40_.jpg",http://geni.us/iBwMfD2,"The Tim Ferriss Show, Episode 14: Sam Harris, PhD on Spirituality, Neuroscience, Meditation, and More",http://fourhourworkweek.com/2014/06/18/sam-harris/
item122,Machete Season,machete-season,2016-05-07,2016-05-07-machete-season,2016-05-07 01:01:01,"""Development""",book,"4151HVlJq2L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMachete-Season-Killers-Rwanda-Speak%2Fdp%2F0312425031%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item126,Man on Wire,man-on-wire,2016-05-06,2016-05-06-man-on-wire,2016-05-06 01:01:01,"""Development""",movie,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMan-Wire-James-Marsh%2Fdp%2FB001OSIV62%2F,"The Random Show, Episode 25 — Gut Bacteria, Meditation, Startups, and More",http://fourhourworkweek.com/2014/08/22/the-random-show-episode-25-gut-bacteria-meditation-startups-and-more/
item125,Man Who Sold the Moon by Robert A. Heinlein,man-who-sold-the-moon-by-robert-a-heinlein,2016-05-05,2016-05-05-man-who-sold-the-moon-by-robert-a-heinlein,2016-05-05 01:01:01,"""Development""",book,51fdZDTuJvL._SY445_QL70_.jpg,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMan-Who-Sold-Moon-Orphans-ebook%2Fdp%2FB00ELJZZ24%2F,Tony Robbins and Peter Diamandis (XPRIZE) on the Magic of Thinking BIG,http://fourhourworkweek.com/2014/10/07/global-learning-xprize/
item127,Man’s Search for Meaning by Viktor Frankl,mans-search-for-meaning-by-viktor-frankl,2016-05-04,2016-05-04-mans-search-for-meaning-by-viktor-frankl,2016-05-04 01:01:01,"""Development""",book,"41C2r7-HbkL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMans-Search-Meaning-Viktor-Frankl%2Fdp%2F080701429X%2F,Tony Robbins and Peter Diamandis (XPRIZE) on the Magic of Thinking BIG,http://fourhourworkweek.com/2014/10/07/global-learning-xprize/
item128,Marco Polo Didn’t Go There,marco-polo-didnt-go-there,2016-05-03,2016-05-03-marco-polo-didnt-go-there,2016-05-03 01:01:01,"""Development""",book,"41Lsu5RIFSL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMarco-Polo-Didnt-There-Revelations%2Fdp%2F1932361618%2F,"Rolf Potts on Travel Tactics, Creating Time Wealth, and Lateral Thinking",http://fourhourworkweek.com/2014/11/04/rolf-potts/
item130,Mead composition notebooks,mead-composition-notebooks,2016-05-02,2016-05-02-mead-composition-notebooks,2016-05-02 01:01:01,"""Development""",object,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMead-Composition-Book-pack-2%2Fdp%2FB002ZZ4FPY%2F,Hit Filmmaker Jon Favreau’s Techniques and Routines,http://fourhourworkweek.com/2015/04/14/jon-favreau/
item131,Meditations: A New Translation,meditations-a-new-translation,2016-05-01,2016-05-01-meditations-a-new-translation,2016-05-01 01:01:01,"""Development""",book,"41dbipeX%2BpL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMeditations-New-Translation-Marcus-Aurelius%2Fdp%2F0812968255%2F,The Person I Call Most for Startup Advice,http://fourhourworkweek.com/2015/08/18/the-evolutionary-angel-naval-ravikant/
item132,Memento,memento,2016-04-30,2016-04-30-memento,2016-04-30 01:01:01,"""Development""",movie,,http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMemento-Guy-Pearce%2Fdp%2FB004YRSBTW%2F,How to Build a World-Class Network in Record Time,http://fourhourworkweek.com/2015/08/26/how-to-build-a-world-class-network-in-record-time/
item133,Million Dollar Consulting,million-dollar-consulting,2016-04-29,2016-04-29-million-dollar-consulting,2016-04-29 01:01:01,"""Development""",book,"51mbyIwTLIL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMillion-Dollar-Consulting-Alan-Weiss%2Fdp%2F0071622101%2F,How Facebook’s #30 Employee Quickly Built 4 Businesses and Gained 40 Pounds with Weight Training,http://fourhourworkweek.com/2015/05/07/noah-kagan/
item134,Mindfulness in Plain English – by Bhante Gunaratana,mindfulness-in-plain-english-by-bhante-gunaratana,2016-04-28,2016-04-28-mindfulness-in-plain-english-by-bhante-gunaratana,2016-04-28 01:01:01,"""Development""",book,"41zNP2-Y4DL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMindfulness-Plain-English-20th-Anniversary%2Fdp%2F0861719069%2F,"The Tim Ferriss Show, Episode 14: Sam Harris, PhD on Spirituality, Neuroscience, Meditation, and More",http://fourhourworkweek.com/2014/06/18/sam-harris/
item135,Mindless Eating,mindless-eating,2016-04-27,2016-04-27-mindless-eating,2016-04-27 01:01:01,"""Development""",book,"51oJ6KSjW-L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMindless-Eating-More-Than-Think%2Fdp%2F0345526880%2F,Ramit Sethi on Persuasion and Turning a Blog Into a Multi-Million-Dollar Business,http://fourhourworkweek.com/2014/10/09/ramit-sethi-on-persuasion-and-turning-a-blog-into-a-multi-million-dollar-business/
item136,Mindset by Carol Dweck,mindset-by-carol-dweck,2016-04-26,2016-04-26-mindset-by-carol-dweck,2016-04-26 01:01:01,"""Development""",book,"51m5-B0GaXL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMindset-Psychology-Success-Carol-Dweck%2Fdp%2F0345472322%2F,How to Think Like Elon Musk and Jeff Bezos,http://fourhourworkweek.com/2015/01/20/elon-musk-and-jeff-bezos/
item137,Mistakes Were Made (But Not by Me),mistakes-were-made-but-not-by-me,2016-04-25,2016-04-25-mistakes-were-made-but-not-by-me,2016-04-25 01:01:01,"""Development""",book,"51OI%2B9k%2BeHL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMistakes-Were-Made-But-Not%2Fdp%2F0156033909,"Dr. Peter Attia on Life-Extension, Drinking Jet Fuel, Ultra-Endurance, Human Foie Gras, and More",http://fourhourworkweek.com/2014/12/18/peter-attia/
item138,Money — Master the Game,money-master-the-game,2016-04-24,2016-04-24-money-master-the-game,2016-04-24 01:01:01,"""Development""",book,"51kb6UEQqJL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMONEY-Master-Game-Financial-Freedom%2Fdp%2F1476757801%2F,"Tony Robbins on Morning Routines, Peak Performance, and Mastering Money",http://fourhourworkweek.com/2014/10/15/money-master-the-game/
item141,Moonwalking with Einstein,moonwalking-with-einstein,2016-04-23,2016-04-23-moonwalking-with-einstein,2016-04-23 01:01:01,"""Development""",book,"51BD8oiyJlL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMoonwalking-Einstein-Science-Remembering-Everything%2Fdp%2F0143120530%2F,"Ed Cooke, Grandmaster of Memory, on Mental Performance, Imagination, and Productive Mischief",http://fourhourworkweek.com/2014/12/30/ed-cooke/
item142,Mortal Questions,mortal-questions,2016-04-22,2016-04-22-mortal-questions,2016-04-22 01:01:01,"""Development""",book,"21Xbr7u1HCL._BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMortal-Questions-Canto-Thomas-Nagel%2Fdp%2F0521406765%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item143,Motherless Brooklyn,motherless-brooklyn,2016-04-21,2016-04-21-motherless-brooklyn,2016-04-21 01:01:01,"""Development""",book,"51e9ismyHWL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMotherless-Brooklyn-Jonathan-Lethem%2Fdp%2F0375724834%2F,Is It Time to Kill Sacred Cows In Your Relationship?,http://fourhourworkweek.com/2015/05/20/google-x/
item144,Musashi: An Epic Novel of the Samurai Era,musashi-an-epic-novel-of-the-samurai-era,2016-04-20,2016-04-20-musashi-an-epic-novel-of-the-samurai-era,2016-04-20 01:01:01,"""Development""",book,"51HImP4tNRL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMusashi-Epic-Novel-Samurai-Era%2Fdp%2F156836427X,"The Random Show: Hating Tech, Hidden Japanese Gems, Sexual Awkwardness, and More",http://fourhourworkweek.com/2014/11/25/the-random-show-hating-tech-hidden-japanese-gems-sexual-awkwardness-and-more/
item145,Musicophilia,musicophilia,2016-04-19,2016-04-19-musicophilia,2016-04-19 01:01:01,"""Development""",book,"51t6%2BdH6plL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMusicophilia-Tales-Revised-Expanded-Edition%2Fdp%2F1400033535,"Productivity Secrets of a Master DJ (Meditation, Morning Routines, and More)",http://fourhourworkweek.com/2015/02/23/glitch-mob/
item147,Never Eat Alone: And Other Secrets to Success,never-eat-alone-and-other-secrets-to-success,2016-04-18,2016-04-18-never-eat-alone-and-other-secrets-to-success,2016-04-18 01:01:01,"""Development""",book,"51eAxQvvHAL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FNever-Eat-Alone-Secrets-Relationship%2Fdp%2F0385512058%2F,Ramit Sethi on Persuasion and Turning a Blog Into a Multi-Million-Dollar Business,http://fourhourworkweek.com/2014/10/09/ramit-sethi-on-persuasion-and-turning-a-blog-into-a-multi-million-dollar-business/comment-page-3/
item148,Norman Rockwell's Christmas Book,norman-rockwells-christmas-book,2016-04-17,2016-04-17-norman-rockwells-christmas-book,2016-04-17 01:01:01,"""Development""",book,"51ZYSQCX0XL._SX218_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FNorman-Rockwells-Christmas-Molly-Rockwell%2Fdp%2F0810981211,"The Random Show: Hating Tech, Hidden Japanese Gems, Sexual Awkwardness, and More",http://fourhourworkweek.com/2014/11/25/the-random-show-hating-tech-hidden-japanese-gems-sexual-awkwardness-and-more/
item149,Nutrition and Physical Degeneration,nutrition-and-physical-degeneration,2016-04-16,2016-04-16-nutrition-and-physical-degeneration,2016-04-16 01:01:01,"""Development""",book,"51yKpLlt2CL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FNutrition-Physical-Degeneration-Weston-Price%2Fdp%2F0916764206%2F,"The Tim Ferriss Show, Episode 12: Dr. Rhonda Patrick on Life Extension, Performance, and Much More",http://fourhourworkweek.com/2014/06/10/the-tim-ferriss-show-rhonda-patrick-life-extension/
item150,Ogilvy on Advertising,ogilvy-on-advertising,2016-04-15,2016-04-15-ogilvy-on-advertising,2016-04-15 01:01:01,"""Development""",book,"51fcdV6eksL._SX218_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FOgilvy-Advertising-David%2Fdp%2F039472903X%2F,How Facebook’s #30 Employee Quickly Built 4 Businesses and Gained 40 Pounds with Weight Training,http://fourhourworkweek.com/2015/05/07/noah-kagan/
item170,On the Run,on-the-run,2016-04-14,2016-04-14-on-the-run,2016-04-14 01:01:01,"""Development""",book,"518DC90XItL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FRun-Fugitive-Fieldwork-Encounters-Discoveries%2Fdp%2F022613671X%2F,How to Create a Blockbuster Podcast,http://fourhourworkweek.com/2015/01/29/alex-blumberg/
item243,On Writing Well,on-writing-well,2016-04-13,2016-04-13-on-writing-well,2016-04-13 01:01:01,"""Development""",book,"41EBnx45BBL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FWriting-Well-30th-Anniversary-Edition%2Fdp%2F0060891548%2F,"Matt Mullenweg on Polyphasic Sleep, Tequila, and Building Billion-Dollar Companies",http://fourhourworkweek.com/2015/02/09/matt-mullenweg/
item252,One Hundred Years of Solitude (Harper Perennial Modern Classics),one-hundred-years-of-solitude-harper-perennial-modern-classics,2016-04-12,2016-04-12-one-hundred-years-of-solitude-harper-perennial-modern-classics,2016-04-12 01:01:01,"""Development""",book,"61O-ltKJb9L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FHundred-Solitude-Harper-Perennial-Classics%2Fdp%2F0060883286,"Bryan Callen on Eating Corgis (Yes, The Dogs) and Improving Creativity - http://fourhourworkweek.com/2014/12/01/bryan-callen/",http://fourhourworkweek.com/2014/12/01/bryan-callen/
item140,One Monster After Another,one-monster-after-another,2016-04-11,2016-04-11-one-monster-after-another,2016-04-11 01:01:01,"""Development""",book,"614S-hNds8L._SX218_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FMonster-After-Another-Mercer-Mayer%2Fdp%2F1879920050%2F,"The Tim Ferriss Show, Episode 22: Ed Catmull, President of Pixar, on Steve Jobs, Stories, and Lessons Learned",http://fourhourworkweek.com/2014/08/12/ed-catmull/
item152,ONE POLICE PLAZA,one-police-plaza,2016-04-10,2016-04-10-one-police-plaza,2016-04-10 01:01:01,"""Development""",book,"71CWDNEN2AL._SY291_BO1,204,203,200_QL40_.gif",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FONE-POLICE-PLAZA-William-Caunitz%2Fdp%2F0553275232%2F,"Marc Goodman, FBI Futurist, on High-Tech Crime and How to Protect Yourself",http://fourhourworkweek.com/2014/12/09/future-crimes/
item153,Only Don’t Know,only-dont-know,2016-04-09,2016-04-09-only-dont-know,2016-04-09 01:01:01,"""Development""",book,"51GOUwjVKRL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FOnly-Dont-Know-Selected-Teaching%2Fdp%2F1570624321%2F,"Amanda Palmer on How to Fight, Meditate, and Make Good Art",http://fourhourworkweek.com/2015/03/30/amanda-palmer/
item154,Oscar and Lucinda,oscar-and-lucinda,2016-04-08,2016-04-08-oscar-and-lucinda,2016-04-08 01:01:01,"""Development""",book,"51LKxUwXumL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FOscar-Lucinda-Peter-Carey%2Fdp%2F0679777504%2F,Is It Time to Kill Sacred Cows In Your Relationship?,http://fourhourworkweek.com/2015/05/20/google-x/comment-page-3/
item155,Our Final Invention,our-final-invention,2016-04-07,2016-04-07-our-final-invention,2016-04-07 01:01:01,"""Development""",book,"41U2o1TDJWL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FOur-Final-Invention-Artificial-Intelligence%2Fdp%2F0312622376%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item248,Outliers: The Story of Success,outliers-the-story-of-success,2016-04-06,2016-04-06-outliers-the-story-of-success,2016-04-06 01:01:01,"""Development""",book,"41h5QL0vVEL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FOutliers-Story-Success-Malcolm-Gladwell%2Fdp%2F0316017930,"The Tim Ferriss Show, Episode 18: James Altucher on How to Say “No”, Fail Better, and Build Businesses - http://fourhourworkweek.com/2014/07/11/james-altucher/",http://fourhourworkweek.com/2014/07/11/james-altucher/
item158,Personal Power,personal-power,2016-04-05,2016-04-05-personal-power,2016-04-05 01:01:01,"""Development""",book,"519qZyZJVIL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FPersonal-Classic-Edition-Anthony-Robbins%2Fdp%2FB006EQLYG8%2F,"Dom D’Agostino on Fasting, Ketosis, and the End of Cancer",http://fourhourworkweek.com/2015/11/03/dominic-dagostino/
item253,Pihkal: A Chemical Love Story,pihkal-a-chemical-love-story,2016-04-04,2016-04-04-pihkal-a-chemical-love-story,2016-04-04 01:01:01,"""Development""",book,"41iOZuf8WkL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FPihkal-Chemical-Story-Alexander-Shulgin%2Fdp%2F0963009605,"The Psychedelic Explorer’s Guide – Risks, Micro-Dosing, Ibogaine, and More - http://fourhourworkweek.com/2015/03/21/james-fadiman/",http://fourhourworkweek.com/2015/03/21/james-fadiman/
item254,Play It Away: A Workaholic's Cure for Anxiety,play-it-away-a-workaholics-cure-for-anxiety,2016-04-03,2016-04-03-play-it-away-a-workaholics-cure-for-anxiety,2016-04-03 01:01:01,"""Development""",book,"41mt1tX33BL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FPlay-Away-Workaholics-Cure-Anxiety%2Fdp%2F0615918174,"The Tim Ferriss Show, Episode 8: Chase Jarvis, Master Photographer - http://fourhourworkweek.com/2014/05/26/the-tim-ferriss-show-episode-8-chase-jarvis-master-photographer/",http://fourhourworkweek.com/2014/05/26/the-tim-ferriss-show-episode-8-chase-jarvis-master-photographer/
item160,Power Schmoozing,power-schmoozing,2016-04-02,2016-04-02-power-schmoozing,2016-04-02 01:01:01,"""Development""",book,"51ZKHP1FH1L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FPower-Schmoozing-Etiquette-Business-Success%2Fdp%2F0070398879%2F,Derek Sivers Reloaded – On Success Habits and Billionaires with Perfect Abs,http://fourhourworkweek.com/2015/12/28/derek-sivers-reloaded-on-success-habits-and-billionaires-with-perfect-abs/
item161,Practical Programming,practical-programming,2016-04-01,2016-04-01-practical-programming,2016-04-01 01:01:01,"""Development""",book,"51TdFrvPEML._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FPractical-Programming-Strength-Training-Rippetoe%2Fdp%2F0982522754%2F,"How One Computer Hacker Conquered Online Dating, Opens Locked Cars, and More",http://fourhourworkweek.com/2015/05/02/samy-kamkar/
item162,Princess Bride,princess-bride,2016-03-31,2016-03-31-princess-bride,2016-03-31 01:01:01,"""Development""",book,"51xIkBuiTUL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FPrincess-Screenplay-William-Goldman-Producer%2Fdp%2FB007MRY67M%2F,"The Random Show, Episode 25 — Gut Bacteria, Meditation, Startups, and More",http://fourhourworkweek.com/2014/08/22/the-random-show-episode-25-gut-bacteria-meditation-startups-and-more/
item164,Radical Acceptance,radical-acceptance,2016-03-30,2016-03-30-radical-acceptance,2016-03-30 01:01:01,"""Development""",book,"416XVNN6NRL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FRadical-Acceptance-Embracing-Heart-Buddha%2Fdp%2F0553380990%2F,Tara Brach on Meditation and Overcoming FOMO (Fear Of Missing Out),http://fourhourworkweek.com/2015/07/31/tara-brach/
item166,Ready Player One,ready-player-one,2016-03-29,2016-03-29-ready-player-one,2016-03-29 01:01:01,"""Development""",book,"51bE6SBNroL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FReady-Player-One-A-Novel%2Fdp%2F0307887448%2F,"The Tim Ferriss Show: Interview of Kevin Kelly, Co-Founder of WIRED, Polymath, Most Interesting Man In The World?",http://fourhourworkweek.com/2014/08/29/kevin-kelly/
item167,Reasons and Persons,reasons-and-persons,2016-03-28,2016-03-28-reasons-and-persons,2016-03-28 01:01:01,"""Development""",book,"51sxsI1cq3L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FReasons-Persons-Derek-Parfit%2Fdp%2F019824908X%2F,"Sam Harris on Daily Routines, The Trolley Scenario, and 5 Books Everyone Should Read",http://fourhourworkweek.com/2015/07/08/sam-harris-on-daily-routines-the-trolley-scenario-and-5-books-everyone-should-read/
item168,Refinery29: Style Stalking,refinery29-style-stalking,2016-03-27,2016-03-27-refinery29-style-stalking,2016-03-27 01:01:01,"""Development""",book,"51BQBl0wuNL._SX218_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FRefinery29-Style-Stalking-Piera-Gelardi%2Fdp%2F0804185530%2F,"The Random Show: Hating Tech, Hidden Japanese Gems, Sexual Awkwardness, and More",http://fourhourworkweek.com/2014/11/25/the-random-show-hating-tech-hidden-japanese-gems-sexual-awkwardness-and-more/
item169,Rising Strong,rising-strong,2016-03-26,2016-03-26-rising-strong,2016-03-26 01:01:01,"""Development""",book,"51K5xunS2RL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FRising-Strong-Bren%25C3%25A9-Brown%2Fdp%2F0812995821%2F,Brené Brown on Vulnerability and Home Run TED Talks,http://fourhourworkweek.com/2015/08/28/brene-brown-on-vulnerability-and-home-run-ted-talks/
item171,Sacred Cows,sacred-cows,2016-03-25,2016-03-25-sacred-cows,2016-03-25 01:01:01,"""Development""",book,"51di52SZA2L._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FSacred-Cows-Truth-Divorce-Marriage%2Fdp%2F1626813612%2F,Is It Time to Kill Sacred Cows In Your Relationship?,http://fourhourworkweek.com/2015/05/20/google-x/
item173,Save the Cat,save-the-cat,2016-03-24,2016-03-24-save-the-cat,2016-03-24 01:01:01,"""Development""",book,"41HHiRRusVL._SY291_BO1,204,203,200_QL40_.jpg",http://target.georiot.com/Proxy.ashx?tsid=14707&GR_URL=http%3A%2F%2Fwww.amazon.com%2FSave-Last-Book-Screenwriting-Youll%2Fdp%2F1932907009%2F,Hit Filmmaker Jon Favreau’s Techniques and Routines,http://fourhourworkweek.com/2015/04/14/jon-favreau/
